subscriber_number,fid,created_at_timestamp
9177,1077345,1748395800.71205
9178,576812,1748395800.72295
9179,402843,1748395800.74531
9180,1077352,1748395801.70207
9181,652029,1748395801.71170
9182,511048,1748395804.24851
9183,496841,1748395804.27868
9184,1087909,1748395805.73224
9185,444880,1748395808.37766
9186,1092500,1748395811.61939
9187,267485,1748395813.76230
9188,572399,1748395815.63280
9189,1092568,1748395816.61968
9190,12248,1748395817.36607
9191,236937,1748395817.75822
9192,245958,1748395819.67213
9193,873447,1748395820.62678
9194,294189,1748395821.36427
9195,561173,1748395821.76781
9196,266981,1748395829.84134
9197,1077366,1748395829.84282
9198,1092619,1748395829.84362
9199,219390,1748395833.84123
9200,463897,1748395833.84372
9201,295160,1748395833.84408
9202,1092490,1748395836.86090
9203,1092564,1748395836.86292
9204,1092521,1748395841.83631
9205,556611,1748395846.07684
9206,253177,1748395848.41507
9207,558293,1748395850.96331
9208,236210,1748395850.96369
9209,599502,1748395854.25623
9210,616306,1748395854.26545
9211,560452,1748395854.35253
9212,808015,1748395854.97216
9213,23243,1748395858.28851
9214,556018,1748395858.36364
9215,1092573,1748395858.36405
9216,241861,1748395858.98743
9217,307150,1748395862.27436
9218,1077342,1748395862.99083
9219,818201,1748395866.38609
9220,518658,1748395866.38805
9221,364613,1748395867.00308
9222,573990,1748395867.42250
9223,354905,1748395870.39703
9224,596819,1748395871.42553
9225,1092388,1748395875.44528
9226,284133,1748395875.55744
9227,384941,1748395878.41746
9228,716232,1748395879.54500
9229,549285,1748395883.54143
9230,489795,1748395883.55161
9231,1088560,1748395887.57032
9232,14786,1748395891.55941
9233,1092621,1748395892.44051
9234,192705,1748395892.44095
9235,463446,1748395894.01344
9236,346410,1748395895.57459
9237,192657,1748395895.57599
9238,487994,1748395895.58983
9239,977353,1748395895.61646
9240,262493,1748395896.44775
9241,676792,1748395898.03306
9242,464485,1748395899.58005
9243,809063,1748395899.59123
9244,285845,1748395899.59788
9245,195196,1748395904.61780
9246,230605,1748395910.51509
9247,594577,1748395910.95051
9248,214399,1748395914.35768
9249,1092584,1748395914.35833
9250,264915,1748395914.36316
9251,477362,1748395914.37381
9252,236265,1748395914.51654
9253,414581,1748395914.73037
9254,577715,1748395917.98134
9255,276169,1748395918.73964
9256,399620,1748395922.54782
9257,617861,1748395922.75345
9258,272088,1748395926.54793
9259,286042,1748395926.55215
9260,518956,1748395926.75867
9261,458039,1748395930.55835
9262,634713,1748395930.77427
9263,552649,1748395930.78021
9264,276738,1748395931.25469
9265,274719,1748395934.78951
9266,272333,1748395934.79005
9267,934830,1748395935.25770
9268,1092166,1748395938.59112
9269,213949,1748395939.28180
9270,866552,1748395940.94035
9271,715917,1748395940.94089
9272,1092562,1748395942.60371
9273,368013,1748395944.86128
9274,1047378,1748395944.94275
9275,327932,1748395946.60390
9276,1092056,1748395948.87744
9277,300945,1748395950.63146
9278,475492,1748395950.81269
9279,616433,1748395954.64311
9280,1092624,1748395957.27127
9281,236346,1748395961.26341
9282,297842,1748395961.27170
9283,1091187,1748395961.27237
9284,1092581,1748395964.59644
9285,841265,1748395967.78531
9286,770085,1748395967.79103
9287,355190,1748395967.79166
9288,255188,1748395968.60364
9289,1007084,1748395968.60618
9290,192004,1748395969.02620
9291,1092649,1748395969.02995
9292,1092643,1748395969.04087
9293,1092635,1748395972.61876
9294,709891,1748395975.80558
9295,1092575,1748395977.04046
9296,265285,1748395977.05445
9297,1092548,1748395979.10653
9298,317083,1748395979.10948
9299,811583,1748395979.80769
9300,613392,1748395979.80821
9301,299184,1748395983.94881
9302,1092533,1748395988.64479
9303,397748,1748395988.89585
9304,194092,1748395994.59757
9305,1092656,1748395998.16747
9306,1003840,1748395998.18074
9307,617941,1748395998.60964
9308,1092181,1748396002.17460
9309,932741,1748396002.63622
9310,1092557,1748396002.75061
9311,298897,1748396002.79734
9312,556384,1748396002.95053
9313,889314,1748396006.21047
9314,801688,1748396006.62809
9315,556457,1748396010.20732
9316,1092654,1748396011.69429
9317,522131,1748396014.21619
9318,556451,1748396014.21700
9319,244946,1748396017.01089
9320,1023831,1748396017.78588
9321,723089,1748396018.21999
9322,191637,1748396018.22405
9323,703109,1748396021.00549
9324,15777,1748396021.00975
9325,620739,1748396021.02032
9326,558326,1748396021.79479
9327,676589,1748396022.22870
9328,192010,1748396023.17174
9329,250221,1748396023.17701
9330,1092651,1748396023.17755
9331,1092550,1748396029.03271
9332,573138,1748396029.03925
9333,192260,1748396032.40324
9334,1092466,1748396032.40535
9335,255925,1748396033.03926
9336,286546,1748396034.67604
9337,616508,1748396041.08462
9338,299717,1748396041.15509
9339,966,1748396042.57764
9340,525611,1748396042.57787
9341,1092627,1748396042.57814
9342,1092638,1748396042.57863
9343,555331,1748396042.60329
9344,533535,1748396045.07202
9345,1092586,1748396050.06172
9346,457720,1748396051.06782
9347,20270,1748396051.31399
9348,518632,1748396051.31584
9349,192258,1748396053.08792
9350,811594,1748396055.73668
9351,4240,1748396057.10007
9352,216425,1748396059.33701
9353,630659,1748396059.34855
9354,236075,1748396059.36505
9355,730541,1748396059.74794
9356,1092594,1748396059.76419
9357,818202,1748396059.76447
9358,218861,1748396059.83349
9359,351408,1748396059.83429
9360,809070,1748396059.84871
9361,195169,1748396064.83748
9362,234425,1748396066.15198
9363,895957,1748396066.17189
9364,852267,1748396067.85874
9365,259806,1748396070.16396
9366,286129,1748396070.49724
9367,558651,1748396070.50559
9368,563633,1748396074.16280
9369,20646,1748396074.17732
9370,1002632,1748396075.33244
9371,1078320,1748396078.17711
9372,195881,1748396078.51557
9373,328625,1748396079.32267
9374,1092637,1748396079.33033
9375,881658,1748396082.40114
9376,193206,1748396083.32438
9377,196222,1748396083.32970
9378,613424,1748396086.41882
9379,617989,1748396087.36007
9380,266814,1748396087.62491
9381,573670,1748396087.73341
9382,213957,1748396087.75843
9383,414619,1748396090.43095
9384,1092669,1748396090.43134
9385,1092639,1748396091.35132
9386,1092666,1748396094.44296
9387,1078389,1748396095.63426
9388,11778,1748396095.94568
9389,1092406,1748396098.44738
9390,464313,1748396098.44807
9391,783080,1748396099.37284
9392,242348,1748396099.37314
9393,384972,1748396099.43380
9394,702709,1748396102.58236
9395,878792,1748396102.87153
9396,418738,1748396106.46634
9397,717962,1748396106.46695
9398,272454,1748396106.81960
9399,244245,1748396106.82272
9400,1092530,1748396106.88945
9401,565499,1748396106.89200
9402,1092632,1748396110.81760
9403,402887,1748396110.82320
9404,1092618,1748396110.90252
9405,1092525,1748396111.15732
9406,1092657,1748396114.95980
9407,248193,1748396114.96313
9408,1092587,1748396114.97717
9409,297016,1748396124.02617
9410,886569,1748396125.20076
9411,270376,1748396127.56322
9412,808105,1748396127.97435
9413,616570,1748396131.57663
9414,235889,1748396136.43306
9415,634790,1748396136.66058
9416,241903,1748396141.05149
9417,1092396,1748396141.09491
9418,497524,1748396141.17682
9419,515526,1748396141.42596
9420,574846,1748396142.35189
9421,811606,1748396142.63826
9422,254558,1748396144.36364
9423,1092519,1748396151.68232
9424,1092620,1748396158.26490
9425,594743,1748396164.22697
9426,532067,1748396164.81916
9427,1001844,1748396167.62188
9428,194373,1748396168.37328
9429,462090,1748396168.91718
9430,904665,1748396170.04165
9431,904690,1748396170.18267
9432,815617,1748396170.89814
9433,553754,1748396170.97719
9434,316342,1748396170.97812
9435,236285,1748396172.18154
9436,321764,1748396172.89339
9437,904675,1748396172.89971
9438,904694,1748396173.62023
9439,1092677,1748396173.78524
9440,526706,1748396174.05697
9441,904670,1748396174.35894
9442,904648,1748396174.46131
9443,273427,1748396174.52413
9444,367275,1748396175.49451
9445,904677,1748396175.60984
9446,1078400,1748396175.61887
9447,1078340,1748396175.84381
9448,904655,1748396175.84799
9449,903525,1748396175.93657
9450,424506,1748396176.35177
9451,344062,1748396179.03653
9452,1092667,1748396180.28282
9453,1092660,1748396180.28927
9454,1078413,1748396183.07698
9455,567013,1748396183.08012
9456,813418,1748396183.08184
9457,1092688,1748396184.45214
9458,555290,1748396188.43869
9459,1321,1748396188.44114
9460,334385,1748396192.45890
9461,500370,1748396196.03562
9462,189151,1748396196.06288
9463,652662,1748396196.46617
9464,1092672,1748396199.51320
9465,376119,1748396200.05415
9466,576816,1748396206.23944
9467,890038,1748396206.24835
9468,974139,1748396206.24982
9469,576861,1748396206.27082
9470,1001987,1748396206.36774
9471,576934,1748396206.36892
9472,576933,1748396208.26274
9473,620699,1748396208.80577
9474,808970,1748396210.24868
9475,1015600,1748396210.36748
9476,192698,1748396210.36798
9477,811614,1748396214.38345
9478,475062,1748396214.39988
9479,246518,1748396216.80049
9480,267849,1748396218.38885
9481,1092673,1748396220.11356
9482,416492,1748396222.39598
9483,1092658,1748396223.12016
9484,1077399,1748396226.37338
9485,350553,1748396226.37566
9486,191923,1748396227.22691
9487,616660,1748396227.24217
9488,300390,1748396230.38791
9489,594634,1748396230.70724
9490,1092566,1748396231.13369
9491,1092559,1748396234.92329
9492,1092690,1748396238.92857
9493,290488,1748396240.09132
9494,884816,1748396241.15404
9495,618029,1748396242.93233
9496,239988,1748396242.93383
9497,196270,1748396246.94124
9498,576941,1748396254.30839
9499,576936,1748396254.31036
9500,1092454,1748396254.31781
9501,268634,1748396254.32384
9502,576939,1748396254.97175
9503,576935,1748396254.97217
9504,520678,1748396258.31598
9505,216177,1748396258.62454
9506,1092685,1748396258.96879
9507,409187,1748396258.98316
9508,1074335,1748396262.40730
9509,375763,1748396263.00177
9510,558897,1748396263.00436
9511,1092699,1748396266.98406
9512,809081,1748396270.56140
9513,1092607,1748396270.62824
9514,1092707,1748396270.99862
9515,615449,1748396274.63039
9516,462455,1748396275.65069
9517,413801,1748396278.64297
9518,618301,1748396279.58747
9519,528275,1748396279.59229
9520,559100,1748396283.69980
9521,512897,1748396283.74877
9522,760694,1748396284.71832
9523,818842,1748396287.69051
9524,265788,1748396287.69468
9525,19238,1748396287.73712
9526,713134,1748396287.79221
9527,1092576,1748396288.73133
9528,1092659,1748396288.73313
9529,525599,1748396288.81381
9530,699023,1748396292.76288
9531,240769,1748396292.91250
9532,1092687,1748396292.92659
9533,409619,1748396292.92701
9534,619699,1748396295.71780
9535,798064,1748396295.73567
9536,912705,1748396295.74139
9537,811399,1748396295.75460
9538,370444,1748396296.62266
9539,1092526,1748396296.62369
9540,301777,1748396296.64586
9541,707650,1748396296.74739
9542,1070962,1748396299.72094
9543,780023,1748396299.72143
9544,525662,1748396301.95417
9545,652068,1748396303.72698
9546,524803,1748396305.58777
9547,1092511,1748396305.69284
9548,937564,1748396305.69531
9549,775138,1748396309.56378
9550,7275,1748396309.56894
9551,291984,1748396309.58733
9552,613438,1748396309.70311
9553,322905,1748396316.31419
9554,1092711,1748396316.79750
9555,216250,1748396317.61595
9556,188598,1748396317.65031
9557,1092604,1748396320.93071
9558,616771,1748396321.60215
9559,551462,1748396324.32023
9560,576942,1748396332.43892
9561,576940,1748396332.45021
9562,383622,1748396332.45475
9563,602805,1748396336.45499
9564,602771,1748396336.45543
9565,333578,1748396336.45982
9566,602774,1748396336.46036
9567,7637,1748396336.47780
9568,602779,1748396336.92895
9569,1076820,1748396336.94124
9570,602775,1748396336.94739
9571,1077299,1748396336.94831
9572,808945,1748396336.94979
9573,602778,1748396336.96498
9574,602776,1748396337.02046
9575,602773,1748396337.02459
9576,602772,1748396337.02715
9577,602777,1748396337.03269
9578,886995,1748396340.45067
9579,386062,1748396345.15087
9580,704663,1748396347.84085
9581,1092646,1748396348.47377
9582,401712,1748396349.16150
9583,594759,1748396353.15871
9584,231927,1748396353.16697
9585,1092592,1748396358.27795
9586,714547,1748396358.29106
9587,595389,1748396364.28684
9588,245620,1748396368.34975
9589,554725,1748396370.11625
9590,222340,1748396370.12184
9591,447644,1748396370.13479
9592,309961,1748396370.87884
9593,625685,1748396374.13856
9594,808059,1748396374.14111
9595,292885,1748396378.14458
9596,528306,1748396378.14794
9597,576947,1748396389.83289
9598,904801,1748396389.83345
9599,904788,1748396389.83393
9600,904852,1748396389.83444
9601,576945,1748396389.83941
9602,904807,1748396389.84516
9603,496104,1748396389.86047
9604,904880,1748396389.86090
9605,576958,1748396389.86319
9606,904858,1748396389.86371
9607,576948,1748396389.87984
9608,561931,1748396389.88865
9609,904825,1748396389.90239
9610,557717,1748396389.90578
9611,577254,1748396389.90764
9612,904797,1748396389.90942
9613,577251,1748396389.91535
9614,1009873,1748396389.92069
9615,904865,1748396389.92374
9616,1092697,1748396398.88694
9617,995180,1748396399.96905
9618,326636,1748396399.97690
9619,1077365,1748396401.23494
9620,551474,1748396408.05541
9621,598579,1748396410.69597
9622,454001,1748396410.89123
9623,598584,1748396410.89196
9624,598580,1748396410.89283
9625,191815,1748396410.91035
9626,598583,1748396412.07341
9627,598247,1748396414.68861
9628,598252,1748396414.69432
9629,324870,1748396414.69479
9630,267743,1748396414.89757
9631,555822,1748396414.89795
9632,598249,1748396414.90168
9633,251104,1748396416.07191
9634,598248,1748396416.07206
9635,598582,1748396416.32304
9636,598251,1748396416.32789
9637,324476,1748396420.32700
9638,312704,1748396422.90917
9639,813412,1748396429.28720
9640,260202,1748396430.83554
9641,652090,1748396438.50100
9642,314244,1748396438.50856
9643,920703,1748396440.05544
9644,577267,1748396440.81856
9645,577253,1748396442.48354
9646,577271,1748396442.48934
9647,260030,1748396442.50666
9648,577270,1748396442.51417
9649,625765,1748396444.06505
9650,280662,1748396444.82813
9651,523944,1748396446.48897
9652,1092689,1748396446.51427
9653,347077,1748396446.51482
9654,520980,1748396448.07165
9655,343563,1748396448.11383
9656,189647,1748396450.50207
9657,1092719,1748396450.50791
9658,1023819,1748396450.51175
9659,1092741,1748396459.31901
9660,553432,1748396460.61481
9661,1092662,1748396463.13660
9662,384627,1748396463.33246
9663,271971,1748396463.33853
9664,553100,1748396464.61590
9665,559164,1748396467.22540
9666,1077304,1748396468.64032
9667,237905,1748396468.64070
9668,1077374,1748396471.85795
9669,475622,1748396471.86867
9670,594770,1748396475.73596
9671,1092473,1748396476.78389
9672,1092663,1748396478.38964
9673,1092409,1748396478.65940
9674,1092747,1748396478.66104
9675,468543,1748396479.73626
9676,533329,1748396482.39031
9677,553826,1748396482.39253
9678,239295,1748396482.39509
9679,249454,1748396483.74229
9680,269978,1748396483.74906
9681,633315,1748396486.40182
9682,528399,1748396487.76553
9683,949593,1748396490.22292
9684,871033,1748396490.23138
